review_id,review_body,stars,product_category
es_0172789,Es perfecto lo único que yo creía que iba ser un poco más grande pero que ya es grande viene separado y lo tienes que poner tú más o menos como quieres o como lo pone en la foto está bien,Postiva,home_improvement
es_0073833,He comprado este artículo para tapizar unas sillas Ya veremos lo que nos dura De momento el color y la textura es perfecta,Postiva,home
es_0420320,Me dan alergia todos los pendientes de bisutería y muchos de los que dicen que son de plata. Pero estos no. Ya simplemente por eso para mí merecen buena valoración.,Postiva,home
es_0598022,Muy util i facil transportar,Postiva,kitchen
es_0665387,"Buena elección. Son muy resistentes y adecuadas para poder subir a la furgoneta cosas con gran peso. Sin duda, muy útiles.",Postiva,industrial_supplies
es_0859631,"Producto muy bueno, le gusto mucho a la chica que se le regalo",Postiva,jewelry
es_0755895,Las he utilizado una sola vez pero parece que cumplen perfectamente su función.,Postiva,kitchen
es_0042155,Muy compactas para reducir equipaje me hubiera gustado un poco mas altas,Postiva,sports
es_0014696,"Es una funda de cambiador grande, ya que el cambiador que teníamos era muy grande, y queda perfecto.",Postiva,baby_product
es_0693311,"Funciona bien, aunque mejor rascar con cuchillo que con esa mini sierra",Postiva,home
es_0817291,"Muy buena relación calidad-precio. Muy buena capacidad y resistencia. La he utilizado tanto como bagaje de mano como bagaje facturado, y me ha ido bien en ambos casos, no ha sufrido deterioro en la bodega del avión.",Postiva,luggage
es_0325355,Solo me sirve para la tablet las televisiones no me reconoce el usb,Postiva,pc
es_0138476,"Esta muy bien en relación con su precio, inferior a otras de aparente similar calidad. La quería para llevar una cámara de fotos de forma discreta, ya que las fundas habituales “ cantan “ demasiado y según dónde vayas es una cuestión importante, y realmente cumple perfectamente con su cometido, ya que es de una loneta relativamente consistente y por ende capaz de soportar pequeños golpes en su transporte",Postiva,luggage
es_0903996,"El producto tal como se describe, calidad bastante alta llena cuatro luces dos a cada lado y con una lees bien de sobras. Yo lo utilizo para leer en el autocar con un e-book y va de maravilla. La entrega perfecta, lo tenía en casa al día siguiente a primera hora!",Postiva,home_improvement
es_0411490,"Es como yo quería, de momento va muy bien, lo que no me ha gustado, es que no venga con una bolsa, para guardarla cuando salga de viaje.",Postiva,personal_care_appliances
es_0000778,"Todo perfecto, como siempre. Llego antes de lo previsto, y es lo que quería, muchas gracias! Nunca había comprado a este vendedor, pero Amazon es una garantía",Postiva,toy
es_0151350,"espero que pese bien, por lo menos siempre es el mismo peso cuando repito. Simple, no ocupa, no me quejo",Postiva,personal_care_appliances
es_0010986,Funciona muy bien y facil de usar.,Postiva,pet_products
es_0221487,"Ajusta bastante bien aunque no la pude conseguir con el logo de citroën, ya que únicamente estaba disponible en peugeot, por todo lo demas bien.",Postiva,automotive
es_0518973,Quedan muy bonitas pegadas en la pared,Postiva,home
es_0762938,"Sonido fenomenal aunque ocupa gran espacio, pero merece la pena por el precio que tiene la barra de sonido y la calidad del mismo",Postiva,other
es_0535883,"Comprado para un familiar. Muy contento con su compra, fácil de poner y se ajusta perfectamente a la pantalla.",Postiva,wireless
es_0575828,"Justo lo que necesitaba , el mando original de mi modelo de televisor. Funciona a la perfección y las calidades son las esperadas del mando original. Si tienes un accidente domestico y rompes el tuyo esta es una muy buena opción.",Postiva,electronics
es_0869572,Precioso este bolso me encanta es identico que el de la foto.su tamaño su color todo es precioso aconsejo comprarlo,Postiva,shoes
es_0507584,Cumple su función. La única pega es que hace un poco de ruido.,Postiva,personal_care_appliances
es_0451142,Satisfactoriamente. Llegó en la fecha prevista u funciona bien,Postiva,electronics
es_0884311,Me llegó en la fecha estimada y es tal cual sale en la foto del producto. Me encanta que tengan la tapa de silicona para la boquilla que otros no tienen. Lllevo tres días usándolo y aún no he tenido que cargar la batería. Es muy ligero y no se recalienta nada. ¡Es perfecto!,Postiva,drugstore
es_0486358,"Me he comprado dos fundas de la misma marca para ir cambiando. Ambas se ven muy resistentes. Esta, en concreto, es gruesa y de aspecto robusto, aunque no abulta en exceso y el móvil no queda aparatoso. Pero a la vez está protegido. Ya se me ha caído al suelo y ha sobrevivido. Lo recomiendo.",Postiva,wireless
es_0766769,Son preciosos y quedan muy bien,Postiva,jewelry
es_0256516,"Bien pero vino con algunas paginas dobladas, como si se hubiera envuelto rapido y un poco mal... no era algo muy estropeado pero sí destacable",Postiva,book
es_0745826,"muy ligeros, ni se nota que los llevas, de momento muy bien",Postiva,sports
es_0543279,Me llego en perfecto estado y aunque los titulos de la caja vienen en inglés no pasa nada porque el librito que trae son dibujos de instrucciones de montaje. Adecuado para niños que ya sepan algo de robótica,Postiva,toy
es_0005903,"Esta biblia la comprè para hacer un regalo a dos familiares que están estudiando, la verdad que es muy completa e indispensable para esos terminos",Postiva,book
es_0463669,Cumple las expectativas pero ocupan bastante espacio,Postiva,electronics
es_0662324,Nos ha encantado. Después de varios días para decidirme opté por ésta y he acertado. Calidad precio inmejorable. La recomiendo,Postiva,sports
es_0091005,Envio en tiempo.Bien embalado y perfectas condiciones.El papel termico es de buena calidad de medidas correctas y se imprime bien. Seguramente vuelva a comprar este tipo de papel. Calidad/precio 10.,Postiva,office_product
es_0509999,"Bastante bien por el precio que tiene, la verdad. Y no da ningún problema con la cafetera, que hay muchas marcas que no agujerean bien...",Postiva,grocery
es_0484579,"En un principio tenía mis dudas, pero al conectarlo se disiparon como el calor. Potencia más que considerable, a mi con la primera me basta para ventilar una habitación media.",Postiva,wireless
es_0038895,"A-lu-ci-nan-te!!! Por fin pude terminar de leerle!!! Primero dar la enhorabuena a Gema Tacón xk sigue sorprendiendome sobremanera, tienes una imaginación privilegiada!!! El libro me ha tenido en suspense desde el principio hasta el final... Vaya vueltas que le he dado a la cabeza pensando en unos y en otros.... NO voy a hacer spoiler xk no me gusta que me lo hagan a mi, pero si queréis estar en vilo de principio a fin os recomiendo EL NIDO DEL LOBO.",Postiva,book
es_0880533,"Excelente producto,bien embalado,cada cosa individualmente,aros metalicos y resistentes,encajan perfectamente en la camara,muy contento con el envio y con el producto,gracias",Postiva,camera
es_0909305,Sirve para todos los termómetros,Postiva,drugstore
es_0937276,"Son fantásticas, me encantan. Funcionan de maravilla, son antiadherentes al 100% y además son preciosas. Compré un pack que iba con la tapa.",Postiva,home
es_0006257,Tamaño muy comodo y de fácil uso.Con varias temperaturas y muy sencillo de usar.No me ha defraudado.La parafina muy agradable,Postiva,kitchen
es_0126361,Los conocí por las fotocopias que envía de deberes el colegio y me gustó mucho la colección para reforzar los estudios de mi hijo.,Postiva,book
es_0749880,"Ni se me ha roto, ni he notado ninguna cosa extraña. El paraguas funciona perfectamente. El resorte es automático tanto para abrir, como para cerrar, y va perfecto. Por ponerle un pero el mango, no se ajusta perfectamente a la mano, podría ser algo más ergonómico. Pero por lo demás, un paraguas muy útil.",Postiva,luggage
es_0672477,Me gusta y compro muchos libros.,Postiva,digital_ebook_purchase
es_0086983,"En general aspira muy bien, he tenido aspiradores de mechero mucho tiempo y cumple perfectamente su función. Ya que el tamaño te permite llevarla siempre en el coche. y al ir enchufada al coche para su funcionamiento, puedes usarla en cualquier momento. Se puede aspirar en sitios oscuros, ya que, tiene una linterna para poder ver el polvo. Os la recomiendo.",Postiva,automotive
es_0336149,Cambié la pasta térmica hace unas semanas tanto al procesador como a la gráfica y desde entonces las temperaturas son menores y funciona todo más fluido. Muy recomendado cambiar la pasta cada 5 o 6 años y así poder seguir utilizando ordenadores antiguos perfectamente.,Postiva,pc
es_0962857,"Es lo que me esperaba. El portátil de 17"" cabe bien. La correa me parece delgada, pero de momento aguanta. Huele a cuero, pero no excesivamente. Buena compra.",Postiva,luggage
es_0715068,"No es nada del otro mundo, quizás viene un poco pequeño (aunque quizás de de si con el uso). Buena relación calidad-precio. Por 5 euros la verdad que esta muy bien, he visto leggins en los bazares chinos que están más caros y son mucho más malos que esto",Postiva,apparel
es_0529758,"Fue para un regalo y a la persona le encantó. Combinado con los erizos gemelos, caben perfectamente y se ajusta todo a las descripciones.",Postiva,toy
es_0124431,"Buena compra, funciona todo correctamente, tiene la opción de despertarse con sonidos o bien con la radio. Cumple perfectamente su función.",Postiva,home
es_0342292,"Mi perro devora el pienso y con esto tarda un poco más en comerlo, si fuese más pequeño/estrecho sería mejor porque tardaría mas (mi perro es pequeño, 5 kg. aprox)",Postiva,pet_products
es_0909148,Genial. Es tal y como lo describe. No pesa nada. Vino antes de tiempo y en perfecto estado con su embajaje. Lo tengo en el jardín y ha quedado muy bien.,Postiva,lawn_and_garden
es_0930144,El producto concuerda perfectamente a la descripción y características expuestas por el vendedor. Da un buen ajuste al iPad y tidos los orificios coinciden con los botones y puertos del iPad. La tapa que cierra tiene una especie de fieltro que queda en contacto con la pantalla y la carcasa transparente deja ver perfectamente la espalda del iPad. Recomendable.,Postiva,wireless
es_0478650,Es preciosa está súper bien y fácil montaje,Postiva,toy
es_0628513,Muy buena y fácil de guardar. La única pega es que debería ser un poco más ancha. Por lo demás todo ok,Postiva,lawn_and_garden
es_0664112,"Es muy fácil de usar, fiable y preciso.",Postiva,office_product
es_0290999,Cumple con las expectativas,Postiva,home
es_0361346,Genial. Solo la usé con agua fría pero la mantiene genial.,Postiva,sports
es_0441393,Recibidos rápido y todo correcto,Postiva,apparel
es_0049656,"es bastante rigida y para mp4 o mp3 sirven perfectamente, interiormente viene con un departamento de red para dejar o el cable de arga o los cascos",Postiva,wireless
es_0648585,Perfecto y totalmente en castellano! Gracis amazon como siempre el mejor!,Postiva,video_games
es_0297781,"Una vez fijado a la pared ,la guitarra queda bien sujeta y paralela a la pared. Calidad precio perfecta.",Postiva,musical_instruments
es_0140231,"Me encanta y funciona súper bien. Compatible con IPhone 6s plus. El único pero, es que las notificaciones telefónicas (whatsapps, llamadas, etc) solo las recibes si tienes el móvil a menos de 5 metros de ti, es decir, prácticamente tienes que llevar el móvil siempre encima. Por lo demás es espectacular. Sencillo de usar y muy cómodo.",Postiva,sports
es_0816019,Buena relación calidad precio.,Postiva,pc
es_0395900,Esta bien pero el liquido se va muy rapido,Postiva,drugstore
es_0664809,"Se calienta rápidamente y emite mucho calor, el diseño es muy moderno. No tiene mucho fondo el agarre para moverlo pero apenas es un inconveniente.",Postiva,kitchen
es_0718485,"Una guía Lonely Planet. Con eso queda dicho todo. Bien estructurada, con información detallada y destacando lo más importante.",Postiva,book
es_0522578,Realmente me van muy bien. Llevo seis meses tomando estas vitaminas y no me he resfriado para nada. Un acierto total,Postiva,drugstore
es_0451516,Estan muy bien...aunque me gustaria ver comprado la superior a esta pero el gasto de envio lo vi alto. Este modelo comprado esta muy bien y gasto de envio gratis....el. modelo que sustituye a este lo veo se explican poco para saber la diferencia que hay entre modelos....,Postiva,shoes
es_0998587,"Muy bien, enviado en su caja y lo usamos mucho, no dura mucho o no sabemos usarlo bien, pero bueno así se cambia más de tattoo",Postiva,electronics
es_0930296,No tiene nada que ver con el mismo de que se fabricaba hace 15 años,Postiva,beauty
es_0149805,Perfecta muy buena calidad y excelente imagen va genial,Postiva,camera
es_0306482,Mi hijo esta encantado. Es facil de montar. Y lo mejor de todo es que luego se paso horas haciendole correr,Postiva,toy
es_0280289,"La verdad es que me ha gustado mucho, no hace nada de ruido y se puede activar y desactivar desde la app. Funciona realmente bien, no te das cuenta ni de que esta, estoy muy contenta con el producto. Tengo un par de enchufes de meross y todo funciona realmente bien, hasta el día de hoy no me ha dado ningún fallo, y cuento de que este también salga igual de bueno.",Postiva,home_improvement
es_0881163,"Material muy bueno y recomendable, le doy sólo cuatro estrellas por que no viene con transformador solo viene el cable.",Postiva,camera
es_0849873,BUENA RELACIÓN CALIDAD-PRECIO,Postiva,pc
es_0837923,"Pulser a de actividad básica ya que no tiene sensor de pulsaciones, pero que a priori se ve de buena calidad. Además vienen dos correas de diferente color, por lo que tienes donde elegir sin tener que desembolsar más dinero tal vez si se quiere otra de recambio. Poco más puedo decir ya que no la he probado en profundidad porque fue para un regalo para otra persona.",Postiva,sports
es_0210630,"Muy buen producto, encantada con la compra y repetiré.",Postiva,beauty
es_0459287,Todo correcto el articulo se corresponde con lo indicado por el anuncio y en buen estado llego en la fecha indicada,Postiva,automotive
es_0947271,Buena calidad. Igual que la foto,Postiva,pc
es_0641431,Imposible de dejar de leer. Muy buena trama. Es el tercer libro de la serie Ethan Bush y al día de hoy no me ha decepcionado. Muy recomendable.,Postiva,digital_ebook_purchase
es_0034869,"Está escrito con delicadeza, pensado en cualquier situación rutinaria que las/os pequeñas/os puedan vivir. Las rimas que utiliza son divertidas y hace que se mantenga la atención fácilmente.Nos ha gustado leerlo en familia. Lo que mejoraría sería el color de fondo de algunas de las ilustraciones, ya que a veces dificulta la lectura porque no se distinguen bien las letras sobre el fondo....o bien cambiar el color de la fuente .",Postiva,book
es_0665292,Entregado en fecha y corresponde con lo anunciado,Postiva,wireless
es_0072016,"Cartera de piel.. Muy bonita y se adecua a lo q esperaba, mi marido no quería bolsillos ni clicks Y mucho departamento para tarjetas",Postiva,luggage
es_0912858,Cumple totalmente lo que busca y es tal cual lo muestran! Muy buena compra,Postiva,wireless
es_0055972,"Aún no la he usado, pero tiene un aspecto robusto y un buen acabado. Normalmente las pistolas metálicas con esta calidad cuestan cerca del doble.",Postiva,home_improvement
es_0960054,"La papelera en sí es perfecta, de metal en su estructura, aunque no la tapa que es de plástico, grande para poder poner bolsas más grandes que las estándar y con el sensor que funciona perfectamente en cuanto acercas las manos. La tapa se cierra automáticamente en unos 5 segundos, lo que es ideal para tirar lo que sea y que los olores no escapen por la cocina. Tiene dos botones para la apertura manual de la tapa, esto la deja abierta por un par de minutos para que puedas hacer uso de ella sin que se cierre automáticamente hasta pasado el tiempo que si no presionas el botón de cerrado ella misma lo hace. El único problema que he encontrado es que lleva 4 pilas AA y con ciertas de ellas y según su posición la tapa se ""bloquea"" dejando de funcionar el sensor y los botones y dejando la luz parpadeando indefinidamente. Se han de sacar las pilas y ponerlas de otra forma o incluso cambiarlas por otras aunque todas sean nuevas.",Postiva,home
es_0941021,"Muy buen producto, Entrega en el plazo acordado Estoy super contento y lo recomiendo 100X100",Postiva,lawn_and_garden
es_0456373,Producto de calidad. No hay hueco para la huella dactilar,Postiva,wireless
es_0735631,"Como no conozco el modelo del balay de casa lo he comprado con base a las medidas que pone el vendedor, ha encajado los tornillos, pero la curva de la puerta no es perfecta, pero va, y eso es lo importante",Postiva,kitchen
es_0081277,"Me ha mejorado mucho el pelo, se me cae mucho menos, y huele muy bien",Postiva,beauty
es_0845141,Me ha gustado la facilidad de la instalación,Postiva,pc
es_0865699,"Todo ha llegado en su tiempo, el producto perfecto",Postiva,pet_products
es_0158051,La uso para proyectos con arduino y tengo señal dentro de mi casa!,Postiva,electronics
es_0693925,"Pues lo dicho estoy muy sorprendido, comprado para un fin de semana y ya lleva 3 fines, rápido de montar eso si hau que tener paciencia para vacilar",Postiva,sports
es_0600146,"Es bueno te limpia bastante bien los puntos negros, pero tienes que tener cuidado de no dejarlo parado porque te hace marca en la cara",Postiva,beauty
es_0315889,"Ha llegado muy rápido, es de buena calidad pero la parte de abajo talla un poco justo... recomiendo pedir una talla más de la habitual.",Postiva,apparel
es_0469868,Todo perfecto pro al de unos días no me lee los discos iré y sata,Postiva,pc
es_0795897,"Una funda de muy buena calidad. Tiene una textura agradable y se adapta perfectamente al Galaxy Note 8. Por ponerle una pega, quizás debería traer unos bordes un poco más resaltados para estar más seguros ante accidentes, pero también es cierto que eso lo haría más ancha y probablemente incómoda. Creo que cumplirá con su función.",Postiva,wireless
es_0967443,"Es un patinete para una niña de 5 años y va genial. Enseguida se ha adaptado a los giros, qué tal vez es lo más diferente al resto de patinetes.",Postiva,sports
es_0004122,No tiene mucha calidad pero dado el precio q tiene no se le puede pedir mas,Postiva,home_improvement
es_0408786,"Todo perfecto, tanto la entrega como la calidad del producto, que corresponde con la descripción. Ya he comprado este mismo en otras ocasiones y siempre nos ha dado buen resultado. Repetiré la compra.",Postiva,office_product
es_0273758,Es casi como el original com las mismas funciones y funciona muy bien,Postiva,electronics
es_0798517,"Es de lectura amena y didáctica. Su mayor virtud es la facilidad de entenderse. Por poner un pero, hay cierta desorganización y caos en la forma de presentar los temas, pero no llega a ser molesto.",Postiva,book
es_0492705,"Entrega muy rápida, producto según lo esperado",Postiva,toy
es_0808465,Buen producto y de muy buena estetica el unico pero que le veo es que en mi caso con un tv de 48 pulgadas a la minima que tocas un poco el tv pierde el nivel con respecto al pie seguramente por que por mas que aprietes los tornillos se mueven al soportar tanto peso y toca volver a ajustarlos por lo demas perfecto,Postiva,wireless
es_0072658,"Un regalo estupendo, el envío fue muy rápido",Postiva,home
es_0022794,Bonita historia histórica que hace un impresionante recorrido por el tiempo.,Postiva,digital_ebook_purchase
es_0473606,Cronómetro ideal para medir el tiempo. En ocasiones no suena bien cuando ae termina el tiempo.yo lo utilizo en el aula para medir el tiempo de las actividades de los niños y niñas y les ayuda a centrarse en la tarea,Postiva,home
es_0916564,Bien muy útil ahora en veranito es bastante amplio y muy cómodo lo recomiendo. Me ha gustado mucho . Ok,Postiva,shoes
es_0247376,Es muy cómodo de llevar!,Postiva,luggage
es_0252567,Producto Correcto y buen servicio,Postiva,jewelry
es_0396669,muy buen material me gusta mucho,Postiva,wireless
es_0157018,Pesa muy muy poco de tacto engomado y tiene una gran calidad de sonido.Se empareja con el móvil sin ningún problema.,Postiva,electronics
es_0622236,Buena cafetera funciona bien,Postiva,home
es_0039779,"Por el precio y su calidad, es perfecto como disfraz para un a niña, es muy completo y bien trabajado",Postiva,toy
es_0908620,"Sin ser un producto excelente cumple perfectamente los estándares de calidad que esperaba, no se puede pedir más por el precio que se ofrece. Posiblemente repetiré.",Postiva,other
es_0806548,"Camara de vigilancia muy buena para controlar mi bebé. Facil de controlar y con Wi-Fi, realmente me gustó tener la opción de visión nocturna.",Postiva,electronics
es_0444579,Muy práctica y cumple su función perfectamente.,Postiva,automotive
es_0916506,"E una textura diferente a la plastilina y agradable al tacto, pero las formas que se les da no duran más que algún segundo y se deshacen. Bien para tocarlo pero no para hacer animalitos o figuritas.",Postiva,toy
es_0654085,El producto llegó a tiempo y está en muy buen estado.. Es tal y cual como se vé en las fotos.. Estoy contento con el producto y recomiendo la compra,Postiva,beauty
es_0892059,llego antes de los esperado,Postiva,beauty
es_0004224,"La calidad-precio es bastante buena, la calidad es genial y a simple vista y uso son resistentes.",Postiva,kitchen
es_0300595,es util para llevar la consola cable y varios juegos y bastante resistente ante golpes,Postiva,wireless
es_0099414,"Queda grande pero no es problema del producto, pero se la ha quedado mi pareja a el le queda perfecta.",Postiva,sports
es_0881094,Todo perfecto mejor de lo esperado.,Postiva,video_games
es_0659521,"Fácil de montar, sencilla pero por ese precio no se puede pedir más! Muy contenta.",Postiva,furniture
es_0260050,"Para los fans de The 100, es indispensable. Está muy buen conseguida. En un primer momento me la enviaron sin la pintura, pero la devolví y al día siguiente la tuve.",Postiva,toy
es_0257001,Muy bien. Duran. Aunque un pelin largas creo,Postiva,kitchen
es_0655062,"La verdad es que es un lapiz 3D con unos acabados de mucha calidad. La primera impresión es que no se trata de un juguete, toda la parte central es metálica con los botones todos situados en el mismo lado, por lo que no molestan a la hora de sujetarlo. Ademas de ser ligero es bastante fino por lo que resulta cómodo. Estoy muy contento con su compra, ya que dudaba entre los muchos lapices 3D que hay en el mercado. De momento un 5/5.",Postiva,toy
es_0742107,"Muy buena cafetera, el café sale exquisito y bien caliente.",Postiva,kitchen
es_0262377,El reloj digital se estropeó al poco tiempo. Pero la olla es una maravilla. Por eso no quiero darle mala puntuación.,Postiva,kitchen
es_0485456,suena bastante fuerte pero yo creo que lo de la luz es mentira,Postiva,home_improvement
es_0570519,De sobra conocido es esta marca para darnos confianza. Hasta la fecha no me dio problemas,Postiva,pc
es_0044746,"Llegada puntual, características excepcionales para los fans de Harry Potter. Todavia no lo hemos provado es un regalo.",Postiva,toy
es_0082960,"Un libro fácil, rápido y entretenido. La historia muy chula, pero me ha sabido a poco, me falta mas, en si más libro más historia, más",Postiva,digital_ebook_purchase
es_0877488,la verdad es que no puedo opinar aun sobre el puesto que no lo he leído. Le doy las 4 estrellas por que fue un regalo.,Postiva,digital_ebook_purchase
es_0029742,"Muy buen cinturón, la verdad es que es la primera vez que veo este tipo de cierre y la verdad es que va realmente bien, ajusta muy bien de una forma cómoda y sencilla, simplemente pasando el cinturón por la hebilla queda anclado. Un detalle que me ha gustado mucho es que la parte fija de la unión del cinturón con la hebilla es desmontable, así que de esta manera de una mera sencilla podemos acortar el cinturón hasta la medida deseada para un buen ajuste. La verdad es que estoy muy sorprendido para bien con este cinturón, seguramente repita la compra con otro diseño, me lo cogí en negro totalmente y ya tengo en mente otro que también me gustó.",Postiva,apparel
es_0263898,+ Buen tacto en mano - El color negro es mas bien gris oscuro - Se adapta muy bien pero no es perfecto (zona de botón de encendido) - Al pegártelo al oido puedes llegar a notar que el móvil se mueve un poco por la parte de abajo (pero en ningún momento se sale de la funda),Postiva,wireless
es_0300346,"Es muy bonita y combinable, práctica aunque yo le habría puesto un par de bolsillos interiores más, que espacio hay. Los arneses hacen daño en las axilas, si no llevas una prenda que te cubre (por ejemplo en verano)",Postiva,luggage
es_0954644,Hace lo que describe el producto,Postiva,beauty
es_0046011,"Buen producto, silicona de calidad. Se adapta bien",Postiva,electronics
es_0770733,"Tal cual se describe, las utilizo para cortar las uñas de mi perro y va genial",Postiva,home_improvement
es_0171413,"Cumple con todo lo esperado y funciona muy bien. En contra, lo de la hora automática no me funciona, posiblemente porque donde está instalada no me llega la señal y si no estás delante no se ven los números, como en los antiguos ordenadores portátiles. De todos modos es una buena compra.",Postiva,lawn_and_garden
es_0127803,"Cumple perfectamente su cometido, como Instrumento de precisión que es. Fácilmente ajustable a diferentes tipos de trípode y todo a un precio muy ajustado. Gracias.",Postiva,camera
es_0634642,Ya esperaba esa calidad-precio insuperable. Me llegó perfecta en tiempo y estado. Muy recomendable para iniciarse.,Postiva,camera
es_0197243,"La calidad del cabello es buena y la por la cantidad casi 200 gramos, la verdad es que no se puede pedir más. Según la persona que me lo encargó, aunque digan que es pelo Humano, me comenta que la calidad no es como el que venden a 80 € los 100 gramos, aunque por el precio no se puede pedir mas.",Postiva,beauty
es_0859437,Funciona perfecto. Bateria para uso doméstico de sobra. Lo cargué llevo dos semanas con el y sigue perfecto. Es muy comodo y silencioso. Lo único un pelín negativo es que es un poco más grande de lo normal.,Postiva,pc
es_0763194,Producto original. Envío correcto. Sin ninguna pega. Podían ser un poco más barato pero es lo que hay si lo quieres original,Postiva,personal_care_appliances
es_0449154,"Buen cable, plano y se ve fuerte. Aunque creo que no aguantaría ángulos de más de 90° mucho tiempo.",Postiva,wireless
es_0922846,"Muy resistente, tal como esperaba.",Postiva,wireless
es_0770378,Producto correcto. Lo especificado........,Postiva,pet_products
es_0328994,"Funciona bien y muy pequeño , ideal para mí impresora 3d.",Postiva,electronics
es_0597704,"Funciona como el original y con mas cable que el que trae la propia nintendo. Perfecto, lo recomiendo.",Postiva,video_games
es_0844125,"Hilo dental perfecto para los que, después de un tratamiento de ortodoncia, tenemos retenedor (una barrita de metal pegada a los dientes por la parte de dentro de la boca). Las puntas son de nilon y luego de algodón, por lo que es fácil pasarlo entre los dientes para terminar tu rutina de limpieza de boca.",Postiva,personal_care_appliances
es_0464684,Las mediciones son bastante exactas. Recomendable.,Postiva,industrial_supplies
es_0430733,Funciona bastante bien,Postiva,lawn_and_garden
es_0686198,De lujo. Buenas buenas,Postiva,sports
es_0230430,"Buen funcionamiento, aunque cuesta un poco ponerla en marcha, incluso con los drivers bajados de internet. Se agradecerían instrucciones en Español. Por el resto muy bien.",Postiva,office_product
es_0162315,Le doy un 4 porque no se puede bajar el volumen del timbre,Postiva,home
es_0004408,pequeño pero para lo que yo lo quiero me sirbe.,Postiva,home_improvement
es_0439076,Perfecta. Justo lo que buscaba,Postiva,home
es_0340076,Buen precio. Se adapta perfectamente aunque el modelo de iPad es antiguo,Postiva,other
es_0230118,"Son estupendas, calidad precio, yo las volvere a comprar.",Postiva,drugstore
es_0202414,Esta bien como regalo pero se nota que es un poco como débil un regalo como un poco cutre,Postiva,home
es_0103382,Funciona con precisión,Postiva,kitchen
es_0443620,Llego antes de la fecha y esta muy bien. Buena calidad.,Postiva,luggage
es_0913304,cumplio con mis expectativas.,Postiva,lawn_and_garden
es_0179651,"Están francamente bien. Estos días que esta haciendo bastante frío a primera hora vienen de perlas... Les daría 5 estrellas, si no fuera porque los primeros tuve que devolverlos puesto que uno se desconectaba con los distintos movimientos. Creo que deberían revisarlos bien antes de hacer el envío. A su favor diré que el cambio fue rapidísimo, vamos de un día para otro. Me habían dicho que llegarían el lunes 31 de diciembre, y el viernes 28 a primera hora habían llegado.",Postiva,sports
es_0238159,". Muy bonita, pero el rosa es muy chillon",Postiva,jewelry
es_0778554,"Venia muy bien embala, fue para regalo y se aprecia buen acabado y de buena calidad, es muy util.",Postiva,luggage
es_0968256,"Ha llegado bien en el tiempo estipulado, funciona correctamente.",Postiva,wireless
es_0543436,Es muy pequeña pero consigue un buen resultado encantada con la compra!,Postiva,personal_care_appliances
es_0910865,Talla L para chico de 1.85 con 70 kilos de peso perfecta. No muy abrigado pero cumple el objetivo para el que se compró,Postiva,sports
es_0794412,3l sabor es malísimo pero en poco tiempo se notan los efectos...muy buena compra,Postiva,drugstore
es_0752955,Para lo que quiera está muy bien pero vino con mucho óxido y una punta de la que encajan magullada,Postiva,home_improvement
es_0555003,Funciona perfecto para hervir chupetes biberones y saca leche. Es muy rápido y mucho más sencillo que poner a hervir una olla,Postiva,baby_product
es_0284532,Tardo un poco en llegar pero el color es el de la foto y de larga duración tal y como lo describen . Me lo voy ha volver a pedir.,Postiva,beauty
es_0947465,Muy bonito. Es igual al de verdad. Mi niño tiene 3 años y le viene perfecto tamaño. Lo recomiendo totalmente,Postiva,toy
es_0272481,"Es precioso, hoy es él cumpleaños de mi niña de 3 añitos y ha sido él regalo perfecto, Recomendadisimo cien por cien.",Postiva,toy
es_0726987,"Buena calidad y bonito diseño por las dos caras. La entrega ha sido rapidísima y el vendedor es muy atento. Todo fenomenal, muy recomendable.",Postiva,home
es_0661176,"sin pegas, pero el sistema no acaba de convencer",Postiva,industrial_supplies
es_0320387,Para mi hijo .rapido y muy completo.,Postiva,wireless
es_0251174,Perfecto. Lo uso para ciclismo y protege bastante bien del frio,Postiva,sports
es_0606957,El envase biene bien cerrado. No lo he provado todavia pero parece un disco un robusto y de buena calidad.,Postiva,industrial_supplies
es_0951466,"Realmente facil de armar, yo lo hice sola y no me tomo mas de 30 minutos. Sencillo y preciso para lugares donde no hay mucho espacio y puedes jugar con diferentes arreglos para ajustarlo a tus necesidades. El material no luce tan resistente pero como solo le puse ropa, no he tenido ningun problema.",Postiva,home
es_0837382,Funciona perfecto. Lo quería para una copia y se hace muy facil,Postiva,home_improvement
es_0008518,"Es cómodo de utilizar, y su color vistoso impide que se pierda. No es posible cambiar la combinación, viene con una predefinida. Ese es el principal ""pero"" que le veo. Supongo que por eso el candado es tan pequeño, que era mi objetivo fundamental. Como segundo ""pero"", no es muy largo, así que puede que se le quede corto a algunos. Para lo que lo uso yo (dejar el carrito del niño en la guardería) va bien.",Postiva,sports
es_0123066,Se adaptan bien al culete y la cintura. Buen performance con la caca. No le doy 5 estrellas porque no aisla del todo la humedad aunque no provoca irritación,Postiva,drugstore
es_0914173,El artículo perfecto. Quizá viene un poco grande de talla.,Postiva,apparel
es_0558323,"Funciona a la perfección y, además, es muy bonita.",Postiva,home_improvement
es_0324404,"Estoy contento con la camiseta. Para el precio que me costó, me la esperaba peor. La calidad está muy bien.",Postiva,apparel
